GameID,Title,Max Players,Review Score,Sales,Price,Category,Year
892,Saints Row 2,1,82,0.81,17.95,M,2008
893,Guitar Hero: On Tour - Decades,1,72,0.8,17.95,T,2008
894,Devil May Cry 4,1,84,0.8,17.95,T,2008
895,Mystery Case Files: MillionHeir,1,65,0.76,17.95,T,2008
896,Battlefield: Bad Company,1,84,,17.95,T,2008
897,Army of Two,2,74,0.75,16.95,T,2008
898,Rayman Raving Rabbids TV Party,4,73,0.74,17.95,T,2008
899,The House of the Dead 2 & 3 Return,2,66,0.74,17.95,M,2008
900,Far Cry 2,1,85,0.73,19.95,T,2008
901,Boom Blox,4,85,0.72,24.95,T,2008
902,Spore Creatures,1,65,0.7,14.95,T,2008
903,Madden NFL 09,4,68,0.68,14.95,T,2008
904,NCAA Football 09,4,83,0.68,14.95,T,2008
905,MLB 08: The Show,2,85,0.67,12.95,E,2008
906,Tom Clancy's Rainbow Six: Vegas 2,2,81,0.67,24.95,E,2008
907,Mercenaries 2: World in Flames,1,72,0.66,14.95,E,2008
908,Need for Speed: Undercover,1,64,0.66,17.95,E,2008
909,Guitar Hero: Aerosmith,2,70,0.65,14.95,M,2008
910,SoulCalibur IV,2,85,0.65,22.95,E,2008
911,Valkyria Chronicles,1,86,0.65,24.95,T,2008
912,Harvest Moon: Tree of Tranquility,1,65,0.62,34.95,M,2008
913,Star Wars: The Clone Wars - Jedi Alliance,1,68,0.6,17.95,T,2008
914,Need for Speed: Undercover,1,59,,17.95,E,2008
915,Wario Land: Shake It!,1,78,0.59,19.95,T,2008
916,NBA 2K9,7,82,0.58,14.95,E,2008
917,Major League Baseball 2K9,1,64,0.58,14.95,E,2008
918,NCAA Football 09,4,81,0.56,14.95,E,2008
919,Kung Fu Panda,1,71,0.56,17.95,E,2008
920,Devil May Cry 4,1,84,0.56,19.95,T,2008
921,Tom Clancy's EndWar,1,77,0.56,16.95,E,2008
922,LEGO Batman: The Videogame,1,73,0.54,17.95,M,2008
923,BioShock,1,94,0.53,17.95,E,2008
924,Bully: Scholarship Edition,1,80,0.53,17.95,T,2008
925,Prince of Persia,1,81,0.53,16.95,T,2008
926,Kung Fu Panda,4,70,0.52,16.95,E,2008
927,Sonic Chronicles: The Dark Brotherhood,1,74,0.52,17.95,E,2008
928,Chrono Trigger,2,92,0.51,17.95,T,2008
929,Tomb Raider: Underworld,1,76,0.51,17.95,E,2008
930,skate it,4,70,0.5,39.95,T,2008
931,The Legendary Starfy,1,75,0.5,24.95,E,2008
932,Mirror's Edge,1,79,0.5,14.95,T,2008
933,Haze,2,55,0.49,12.95,T,2008
934,Dissidia: Final Fantasy,1,79,0.49,17.95,T,2008
935,Sid Meier's Civilization: Revolution,1,84,0.49,24.95,T,2008
936,Wall-E,4,51,0.48,17.95,E,2008
937,Prince of Persia,1,85,0.48,17.95,T,2008
938,NHL 09 ,1,88,0.48,14.95,E,2008
939,Brothers in Arms: Hell's Highway,1,76,0.47,17.95,E,2008
940,Shaun White Snowboarding,1,60,0.47,14.95,T,2008
941,Turok,1,69,0.47,14.95,E,2008
942,Iron Man,1,44,0.46,16.95,E,2008
943,De Blob,4,82,0.45,16.95,M,2008
944,Sonic Riders: Zero Gravity,,56,0.45,16.95,T,2008
945,Rhythm Heaven,1,83,0.45,24.95,T,2008
946,Tomb Raider: Underworld,1,75,0.44,17.95,T,2008
947,Advance Wars: Days of Ruin,4,86,0.43,17.95,E,2008
948,LEGO Batman: The Videogame,2,75,0.43,17.95,E,2008
949,Far Cry 2,1,85,0.43,19.95,T,2008
950,Harvest Moon: Island of Happiness,1,65,0.42,24.95,E,2008
951,Brothers in Arms: Hell's Highway,1,76,0.42,19.95,T,2008
952,Sonic Unleashed,1,54,0.42,17.95,T,2008
953,Pinball Hall of Fame: The Williams Collection,1,82,0.41,17.95,T,2008
954,Sonic Unleashed,1,60,0.41,17.95,E,2008
955,Samba de Amigo,2,68,0.4,12.95,T,2008
956,?kami,1,90,0.39,17.95,M,2008
957,LEGO Indiana Jones: The Original Adventures,2,77,0.38,17.95,E,2008
958,MotorStorm: Pacific Rift,4,82,0.37,29.95,T,2008
959,Tiger Woods PGA Tour 09,4,84,0.37,19.95,E,2008
960,SimCity Creator,1,67,0.37,24.95,E,2008
961,Tiger Woods PGA Tour 09,4,82,0.36,19.95,E,2008
962,Sid Meier's Civilization: Revolution,1,80,0.36,17.95,M,2008
963,Pure,1,83,0.36,17.95,M,2008
964,Turok,1,67,0.36,16.95,M,2008
965,Crash: Mind over Mutant,1,70,0.36,17.95,E,2008
966,Spider-Man: Web of Shadows,1,68,0.36,19.95,E,2008
967,Frontlines: Fuel of War,1,75,0.35,14.95,M,2008
968,GRID,1,87,0.35,19.95,E,2008
969,Too Human,1,65,,14.95,T,2008
970,Speed Racer: The Videogame,2,69,0.34,16.95,M,2008
971,LEGO Indiana Jones: The Original Adventures,1,76,0.34,17.95,E,2008
972,SEGA Bass Fishing,1,59,0.34,17.95,E,2008
973,The Chronicles of Narnia: Prince Caspian,2,63,0.33,16.95,M,2008
974,Iron Man,1,56,0.33,14.95,M,2008
975,The Sims 2: Apartment Pets,1,50,0.33,17.95,M,2008
976,MLB 08: The Show,,83,0.33,14.95,M,2008
977,Iron Man,1,42,0.33,17.95,T,2008
978,Madagascar: Escape 2 Africa,1,55,0.32,17.95,T,2008
979,GRID,1,87,0.31,24.95,T,2008
980,NHL 09,1,88,0.31,19.95,M,2008
981,Banjo-Kazooie: Nuts & Bolts,1,79,0.31,17.95,E,2008
982,Hot Shots Golf: Out of Bounds,4,81,0.3,34.95,T,2008
983,Rune Factory 2: A Fantasy Harvest Moon,1,79,0.3,17.95,T,2008
984,SimCity Creator,1,69,0.3,17.95,M,2008
985,Patapon,1,86,0.3,17.95,T,2008
986,Shaun White Snowboarding,1,63,0.3,15.95,T,2008
987,Iron Man,1,44,0.3,17.95,T,2008
988,Sega Superstars Tennis,1,65,0.29,14.95,T,2008
989,Lost Planet: Extreme Condition,1,67,0.29,16.95,T,2008
990,Mirror's Edge,1,79,0.29,14.95,T,2008
991,The Incredible Hulk,1,46,0.29,16.95,T,2008
992,Condemned 2: Bloodshot,1,80,0.29,14.95,T,2008
993,Sega Superstars Tennis,4,71,0.28,12.95,E,2008
994,Speed Racer: The Videogame,1,75,0.28,17.95,M,2008
995,Viva Pi$?ata: Pocket Paradise,1,82,0.28,17.95,T,2008
996,Tom Clancy's EndWar,1,76,0.28,17.95,M,2008
997,Iron Man,1,45,0.28,17.95,M,2008
998,Need for Speed: Undercover,4,54,0.27,27.95,E,2008
999,Wall-E,4,50,0.27,14.95,E,2008
1000,Spectrobes: Beyond the Portals,1,70,0.27,11.95,M,2008
1001,MX vs. ATV Untamed,1,59,0.27,16.95,T,2008
1002,Mercenaries 2: World in Flames,1,72,0.27,15.95,E,2008
1003,Infinite Undiscovery,1,68,0.27,17.95,T,2008
1004,TNA iMPACT!,4,62,0.26,14.95,M,2008
1005,Enemy Territory: Quake Wars,1,69,0.26,14.95,T,2008
1006,Fire Emblem: Shadow Dragon,1,81,0.25,19.95,M,2008
1007,Neopets Puzzle Adventure,1,70,0.25,17.95,T,2008
1008,Tales of Vesperia,1,79,0.25,27.95,M,2008
1009,SingStar ABBA,8,70,0.24,17.95,T,2008
1010,Dragon Ball Z: Burst Limit,2,72,0.24,17.95,E,2008
1011,Apollo Justice: Ace Attorney,1,78,0.24,24.95,T,2008
1012,Castlevania: Order of Ecclesia,1,85,0.24,24.95,T,2008
1013,Mega Man Star Force 2: Zerker X Ninja,1,55,0.24,17.95,T,2008
1014,Enemy Territory: Quake Wars,1,60,0.24,16.95,T,2008
1015,Namco Museum: Virtual Arcade,1,63,0.24,17.95,T,2008
1016,NASCAR 09,1,69,0.24,19.95,T,2008
1017,Turning Point: Fall of Liberty,1,43,0.24,7.95,M,2008
1018,Summer Athletics 2009,4,56,,19.95,M,2008
1019,Unreal Tournament III,2,82,0.23,14.95,M,2008
1020,Shaun White Snowboarding,1,63,0.23,16.95,T,2008
1021,Dark Sector,1,72,0.23,14.95,T,2008
1022,The Last Remnant,1,66,0.23,14.95,T,2008
1023,Dragon Ball Z: Burst Limit,2,71,0.22,19.95,M,2008
1024,NASCAR 09,1,65,0.22,22.95,E,2008
1025,Turning Point: Fall of Liberty,1,42,0.22,7.95,T,2008
1026,MX vs. ATV Untamed,1,70,0.22,24.95,E,2008
1027,Crash: Mind over Mutant,1,60,0.22,24.95,M,2008
1028,The Incredible Hulk,1,55,0.22,17.95,E,2008
1029,Silent Hill: Homecoming,1,70,0.22,17.95,T,2008
1030,TNA iMPACT!,,64,0.21,12.95,M,2008
1031,The Incredible Hulk,1,55,0.21,16.95,T,2008
1032,Kung Fu Panda,1,76,0.21,19.95,M,2008
1033,Dark Sector,1,72,0.21,13.95,M,2008
1034,Tales of Symphonia: Dawn of the New World,4,68,0.2,24.95,T,2008
1035,Valkyrie Profile: Covenant of the Plume,1,74,0.2,24.95,M,2008
1036,Spider-Man: Web of Shadows,1,67,0.2,24.95,E,2008
1037,TV Show King,4,65,0.19,17.95,T,2008
1038,AC/DC Live: Rock Band - Track Pack,4,63,0.19,14.95,M,2008
1039,The Chronicles of Narnia: Prince Caspian,1,54,0.19,10.95,M,2008
1040,Hot Shots Golf: Open Tee 2,1,82,0.19,14.95,E,2008
1041,AC/DC Live: Rock Band - Track Pack,1,60,0.19,14.95,E,2008
1042,Harvest Moon: Magical Melody,4,69,0.18,23.95,T,2008
1043,Dynasty Warriors 6,2,59,0.18,24.95,M,2008
1044,Order Up!,1,76,0.18,17.95,T,2008
1045,NBA Ballers: Chosen One,4,55,0.17,9.95,T,2008
1046,Age of Empires: Mythologies,1,78,0.17,17.95,T,2008
1047,LocoRoco 2,1,85,0.17,11.95,M,2008
1048,Star Ocean: First Departure,1,74,0.17,17.95,T,2008
1049,Lost: Via Domus,1,54,0.17,16.95,T,2008
1050,Tetris Party,4,75,0.16,24.95,T,2008
1051,Bully: Scholarship Edition,2,83,0.16,17.95,E,2008
1052,The Spiderwick Chronicles,2,62,0.16,16.95,M,2008
1053,Dynasty Warriors 6,2,60,0.16,24.95,M,2008
1054,Facebreaker,2,54,0.16,12.95,M,2008
1055,Ninja Gaiden: Dragon Sword,1,83,,12.95,E,2008
1056,Condemned 2: Bloodshot,1,82,0.16,14.95,T,2008
1057,Silent Hill: Homecoming,1,71,0.16,17.95,E,2008
1058,Command & Conquer: Red Alert 3,1,77,0.16,14.95,T,2008
1059,Viking: Battle for Asgard,1,68,0.16,14.95,M,2008
1060,Beijing 2008,4,60,0.15,14.95,T,2008
1061,Don King Presents: Prizefighter,2,56,0.15,14.95,M,2008
1062,Bomberman,1,73,0.15,12.95,M,2008
1063,Ferrari Challenge Trofeo Pirelli,1,71,,17.95,E,2008
1064,Command & Conquer 3: Kane's Wrath,1,75,0.15,17.95,M,2008
1065,Lost: Via Domus,1,55,0.15,17.95,M,2008
1066,NHL 2K9 ,1,69,0.15,14.95,T,2008
1067,Eternal Sonata,2,80,0.14,24.95,M,2008
1068,Viva Pi$?ata: Trouble in Paradise,2,82,0.14,17.95,T,2008
1069,FlatOut: Head On,1,74,0.14,9.95,E,2008
1070,Viking: Battle for Asgard,1,65,0.14,16.95,M,2008
1071,Neopets Puzzle Adventure,1,52,0.14,14.95,E,2008
1072,TNA iMPACT!,1,43,0.14,14.95,E,2008
1073,Tomb Raider: Underworld,1,70,0.14,17.95,T,2008
1074,The Club,4,76,0.13,14.95,T,2008
1075,The Chronicles of Narnia: Prince Caspian,2,56,0.13,14.95,M,2008
1076,Cabela's Dangerous Hunts 2009,1,42,0.13,19.95,M,2008
1077,Dark Messiah of Might and Magic: Elements,1,52,0.13,17.95,T,2008
1078,Fracture,1,63,0.13,14.95,T,2008
1079,Bomberman Land,4,57,0.12,19.95,T,2008
1080,Nitrobike,4,49,0.12,14.95,E,2008
1081,Culdcept Saga,4,75,0.12,17.95,T,2008
1082,Facebreaker,2,53,0.12,14.95,E,2008
1083,MLB Power Pros 2008,2,83,0.12,22.95,E,2008
1084,Mushroom Men: The Spore Wars,2,72,0.12,17.95,E,2008
1085,Dragon Quest V: Hand of the Heavenly Bride,1,84,0.12,29.95,T,2008
1086,Ninjatown,1,80,0.12,19.95,T,2008
1087,Super Dodgeball Brawlers,1,65,0.12,19.95,T,2008
1088,Dokapon Kingdom,1,72,0.12,17.95,M,2008
1089,Alone in the Dark,1,58,0.12,14.95,M,2008
1090,NBA 09: The Inside,4,63,0.11,14.95,M,2008
1091,Sega Superstars Tennis,4,67,0.11,16.95,M,2008
1092,Baja: Edge of Control,,65,,16.95,T,2008
1093,Destroy All Humans! Big Willy Unleashed,2,53,0.11,17.95,T,2008
1094,Space Invaders Extreme,1,85,0.11,16.95,T,2008
1095,Ultimate Band,1,69,0.11,14.95,E,2008
1096,The Club,4,72,0.1,14.95,M,2008
1097,Madagascar: Escape 2 Africa,4,58,0.1,24.95,M,2008
1098,NBA Ballers: Chosen One,4,54,0.1,14.95,M,2008
1099,Dream Pinball 3D,4,54,0.1,16.95,M,2008
1100,Madagascar: Escape 2 Africa,4,62,0.1,19.95,T,2008
1101,Pro Evolution Soccer 2008,2,83,0.1,17.95,T,2008
1102,Avalon Code,1,71,0.1,27.95,M,2008
1103,Disgaea DS,1,82,0.1,24.95,M,2008
1104,Guitar Rock Tour,1,60,0.1,13.95,T,2008
1105,Lost in Blue 3,1,59,0.1,17.95,M,2008
1106,Syberia,1,52,,23.95,T,2008
1107,Afrika,1,63,0.1,47.95,T,2008
1108,NFL Head Coach 09,1,64,0.1,14.95,T,2008
1109,NHL 2K9,1,70,0.1,14.95,T,2008
1110,Brothers in Arms: Double Time,1,45,0.1,17.95,E,2008
1111,ObsCure: The Aftermath,1,53,0.1,16.95,T,2008
1112,MotoGP 08,1,68,0.1,16.95,T,2008
1113,NFL Head Coach 09,1,67,0.1,12.95,E,2008
1114,NFL Tour,1,49,0.1,12.95,M,2008
1115,Pinball Hall of Fame: The Williams Collection,4,78,0.09,17.95,T,2008
1116,Baja: Edge of Control,4,61,0.09,17.95,M,2008
1117,NFL Tour,4,45,0.09,14.95,E,2008
1118,Wall-E,4,51,0.09,17.95,M,2008
1119,Ninja Reflex,4,49,0.09,14.95,E,2008
1120,Conflict: Denied Ops,4,52,0.09,12.95,T,2008
1121,Top Spin 3,4,78,0.09,19.95,T,2008
1122,Blitz: The League II,2,62,0.09,14.95,M,2008
1123,Hellboy: The Science of Evil,2,47,0.09,16.95,T,2008
1124,Castlevania Judgment,2,49,0.09,17.95,T,2008
1125,Death Jr. II: Root of Evil,2,71,0.09,17.95,E,2008
1126,Raiden IV,2,63,0.09,32.95,T,2008
1127,Metal Slug 7,1,70,0.09,17.95,M,2008
1128,Spider-Man: Web of Shadows,1,77,0.09,15.95,E,2008
1129,Trauma Center: Under The Knife 2,1,79,0.09,19.95,T,2008
1130,Fracture,1,62,0.09,14.95,M,2008
1131,Alone in the Dark,1,39,0.09,14.95,T,2008
1132,Final Fantasy Fables: Chocobo's Dungeon,1,76,0.09,17.95,M,2008
1133,The King of Fighters Collection: The Orochi Saga,1,70,0.09,17.95,E,2008
1134,Klonoa: Door to Phantomile,1,77,0.09,17.95,T,2008
1135,Samurai Warriors: Katana,1,53,0.09,17.95,E,2008
1136,Battle of the Bands,2,58,0.08,14.95,T,2008
1137,Hellboy: The Science of Evil,2,44,0.08,14.95,M,2008
1138,Dragon Ball: Origins,,78,0.08,15.95,M,2008
1139,Ninja Reflex,1,54,0.08,12.95,T,2008
1140,Space Bust-A-Move,1,71,0.08,17.95,M,2008
1141,Top Spin 3,1,75,0.08,24.95,M,2008
1142,UEFA Euro 2008,7,79,0.07,17.95,T,2008
1143,"Blast Works: Build, Trade, Destroy",4,78,0.07,14.95,T,2008
1144,FIFA Street 3,4,63,0.07,14.95,T,2008
1145,Blitz: The League II,2,68,0.07,12.95,M,2008
1146,Space Chimps,2,57,0.07,14.95,T,2008
1147,The Spiderwick Chronicles,2,59,,14.95,E,2008
1148,Etrian Odyssey II: Heroes of Lagaard,1,82,0.07,24.95,T,2008
1149,Line Rider 2: Unbound,1,59,0.07,8.95,M,2008
1150,The King of Fighters Collection: The Orochi Saga,1,61,0.07,17.95,E,2008
1151,Target: Terror,1,33,0.07,17.95,M,2008
1152,Legendary,1,47,0.07,17.95,T,2008
1153,Universe at War: Earth Assault,1,66,0.07,14.95,T,2008
1154,Smash Court Tennis 3,4,55,0.06,14.95,E,2008
1155,Code Lyoko: Fall of X.A.N.A,1,51,0.06,14.95,M,2008
1156,Knights in the Nightmare,1,76,0.06,29.95,M,2008
1157,Lock's Quest,1,80,0.06,14.95,E,2008
1158,Master of the Monster Lair,1,63,0.06,14.95,M,2008
1159,N+,1,82,0.06,14.95,M,2008
1160,Pipe Mania,1,71,0.06,14.95,T,2008
1161,The Spiderwick Chronicles,1,60,0.06,12.95,E,2008
1162,Summon Night: Twin Age,1,73,0.06,24.95,E,2008
1163,Wild Arms XF,1,64,0.06,17.95,M,2008
1164,FIFA Street 3,1,63,0.06,17.95,T,2008
1165,MotoGP 08,1,65,0.06,17.95,T,2008
1166,Harvey Birdman: Attorney at Law,1,60,0.06,14.95,M,2008
1167,Let's Tap,1,70,0.06,17.95,E,2008
1168,NHL 2K9,1,65,0.06,14.95,T,2008
1169,Conflict: Denied Ops,4,51,0.05,17.95,E,2008
1170,Worms: A Space Oddity,4,64,0.05,17.95,M,2008
1171,UEFA Euro 2008,4,80,0.05,14.95,M,2008
1172,Overlord: Raising Hell,2,72,0.05,17.95,T,2008
1173,Battle Fantasia,2,71,,22.95,M,2008
1174,Bangai-O Spirits,1,83,0.05,14.95,M,2008
1175,Dungeon Explorer: Warriors of Ancient Arts,,60,0.05,17.95,M,2008
1176,From the Abyss,1,60,0.05,19.95,T,2008
1177,New International Track & Field,1,73,0.05,14.95,M,2008
1178,Soul Bubbles,1,78,0.05,14.95,T,2008
1179,Tropix!,1,59,0.05,23.95,M,2008
1180,Unsolved Crimes,1,66,0.05,17.95,T,2008
1181,Zubo,1,75,0.05,14.95,E,2008
1182,Ford Racing Off Road,1,47,0.05,12.95,M,2008
1183,Harvey Birdman: Attorney at Law,1,62,0.05,14.95,M,2008
1184,Secret Agent Clank,1,72,0.05,23.95,M,2008
1185,Space Invaders Extreme,1,84,0.05,16.95,M,2008
1186,Armored Core: For Answer,1,62,0.05,29.95,M,2008
1187,Legendary,1,50,,19.95,E,2008
1188,Agatha Christie: Evil Under the Sun,1,46,0.05,17.95,M,2008
1189,Agatha Christie: And Then There Were None,1,50,0.05,17.95,M,2008
1190,Armored Core: For Answer,1,64,0.05,24.95,T,2008
1191,Cradle of Rome,1,63,0.04,17.95,E,2008
1192,The Dark Spire,1,69,0.04,24.95,T,2008
1193,"Flower, Sun and Rain",1,54,0.04,23.95,M,2008
1194,Insecticide,,55,0.04,12.95,T,2008
1195,Izuna 2: The Unemployed Ninja Returns,1,65,0.04,17.95,E,2008
1196,Looney Tunes: Cartoon Conductor,1,67,0.04,13.95,M,2008
1197,Nanostray 2,1,75,0.04,12.95,M,2008
1198,Hellboy: The Science of Evil,1,42,,14.95,E,2008
1199,Pipe Mania,1,74,0.04,12.95,T,2008
1200,UEFA Euro 2008,1,68,0.04,19.95,E,2008
1201,Vampire Rain,1,30,0.04,24.95,E,2008
1202,Baroque,1,50,0.04,19.95,T,2008
1203,Supreme Commander,1,56,0.04,17.95,T,2008
1204,Hail to the Chimp,4,52,0.03,16.95,M,2008
1205,Assassin's Creed: Altar's Chronicles,1,58,0.03,11.95,T,2008
1206,The Legend of Kage 2,1,70,0.03,14.95,E,2008
1207,Rhapsody: A Musical Adventure,1,67,0.03,12.95,M,2008
1208,Secret Files: Tunguska,1,71,0.03,17.95,M,2008
1209,Fading Shadows,1,62,0.03,17.95,E,2008
1210,Hail to the Chimp,,51,0.03,15.95,M,2008
1211,Secret Files: Tunguska,2,64,0.02,17.95,M,2008
1212,Chicken Hunter,1,39,0.02,17.95,T,2008
